1	13724	13724	5.110098E-01
2	4979	18703	3.336065E-01
3	2578	21281	2.417516E-01
4	1615	22896	1.842087E-01
5	1074	23970	1.459417E-01
6	721	24691	1.202523E-01
7	540	25231	1.010119E-01
8	411	25642	8.636785E-02
9	302	25944	7.560750E-02
10	244	26188	6.691370E-02
11	181	26369	6.046462E-02
12	145	26514	5.529823E-02
13	118	26632	5.109385E-02
14	123	26755	4.671132E-02
15	98	26853	4.321955E-02
16	90	26943	4.001283E-02
17	72	27015	3.744745E-02
18	75	27090	3.477517E-02
19	54	27144	3.285114E-02
20	52	27196	3.099836E-02
21	52	27248	2.914559E-02
22	47	27295	2.747096E-02
23	43	27338	2.593886E-02
24	35	27373	2.469180E-02
25	28	27401	2.369415E-02
26	35	27436	2.244709E-02
27	27	27463	2.148507E-02
28	25	27488	2.059431E-02
29	21	27509	1.984608E-02
30	24	27533	1.899095E-02
31	22	27555	1.820708E-02
32	13	27568	1.774389E-02
33	16	27584	1.717380E-02
34	20	27604	1.646120E-02
35	16	27620	1.589111E-02
36	14	27634	1.539229E-02
37	18	27652	1.475094E-02
38	16	27668	1.418086E-02
39	12	27680	1.375330E-02
40	12	27692	1.332573E-02
41	16	27708	1.275565E-02
42	12	27720	1.232808E-02
43	14	27734	1.182926E-02
44	7	27741	1.157985E-02
45	11	27752	1.118791E-02
46	5	27757	1.100976E-02
47	6	27763	1.079598E-02
48	8	27771	1.051094E-02
49	6	27777	1.029716E-02
50	6	27783	1.008337E-02
51	7	27790	9.833963E-03
52	6	27796	9.620181E-03
53	8	27804	9.335139E-03
54	8	27812	9.050096E-03
55	2	27814	8.978836E-03
56	7	27821	8.729424E-03
57	5	27826	8.551272E-03
58	7	27833	8.301860E-03
59	8	27841	8.016818E-03
60	3	27844	7.909927E-03
61	4	27848	7.767405E-03
62	5	27853	7.589254E-03
63	7	27860	7.339842E-03
64	1	27861	7.304212E-03
65	2	27863	7.232951E-03
66	3	27866	7.126060E-03
67	3	27869	7.019169E-03
68	3	27872	6.912278E-03
69	6	27878	6.698496E-03
70	6	27884	6.484715E-03
71	5	27889	6.306563E-03
72	4	27893	6.164042E-03
73	1	27894	6.128412E-03
74	4	27898	5.985890E-03
75	2	27900	5.914630E-03
76	1	27901	5.879000E-03
77	3	27904	5.772109E-03
78	1	27905	5.736478E-03
79	1	27906	5.700848E-03
80	3	27909	5.593957E-03
81	1	27910	5.558327E-03
82	5	27915	5.380175E-03
83	1	27916	5.344545E-03
84	2	27918	5.273284E-03
85	1	27919	5.237654E-03
86	2	27921	5.166394E-03
88	3	27924	5.059503E-03
91	1	27925	5.023872E-03
93	3	27928	4.916981E-03
95	2	27930	4.845721E-03
96	2	27932	4.774460E-03
97	2	27934	4.703200E-03
99	4	27938	4.560678E-03
101	3	27941	4.453788E-03
102	1	27942	4.418157E-03
103	2	27944	4.346897E-03
104	2	27946	4.275636E-03
105	1	27947	4.240006E-03
106	2	27949	4.168745E-03
107	3	27952	4.061854E-03
108	3	27955	3.954963E-03
110	2	27957	3.883703E-03
111	2	27959	3.812442E-03
112	2	27961	3.741182E-03
115	4	27965	3.598660E-03
118	1	27966	3.563030E-03
119	1	27967	3.527400E-03
120	1	27968	3.491769E-03
121	2	27970	3.420509E-03
122	1	27971	3.384879E-03
123	2	27973	3.313618E-03
125	1	27974	3.277988E-03
126	1	27975	3.242357E-03
127	2	27977	3.171097E-03
128	1	27978	3.135466E-03
129	2	27980	3.064206E-03
130	1	27981	3.028576E-03
133	1	27982	2.992945E-03
139	1	27983	2.957315E-03
143	1	27984	2.921685E-03
144	1	27985	2.886054E-03
147	1	27986	2.850424E-03
150	1	27987	2.814794E-03
151	1	27988	2.779163E-03
154	1	27989	2.743533E-03
155	2	27991	2.672273E-03
157	1	27992	2.636642E-03
159	1	27993	2.601012E-03
161	2	27995	2.529751E-03
171	1	27996	2.494121E-03
173	1	27997	2.458491E-03
180	1	27998	2.422860E-03
185	1	27999	2.387230E-03
192	1	28000	2.351600E-03
195	1	28001	2.315970E-03
196	1	28002	2.280339E-03
205	1	28003	2.244709E-03
207	1	28004	2.209079E-03
211	1	28005	2.173448E-03
219	2	28007	2.102188E-03
224	1	28008	2.066557E-03
226	1	28009	2.030927E-03
227	1	28010	1.995297E-03
229	1	28011	1.959667E-03
233	1	28012	1.924036E-03
234	1	28013	1.888406E-03
240	1	28014	1.852776E-03
241	1	28015	1.817145E-03
242	1	28016	1.781515E-03
244	1	28017	1.745885E-03
245	1	28018	1.710254E-03
249	2	28020	1.638994E-03
269	1	28021	1.603364E-03
274	1	28022	1.567733E-03
276	1	28023	1.532103E-03
281	1	28024	1.496473E-03
282	1	28025	1.460842E-03
286	1	28026	1.425212E-03
304	1	28027	1.389582E-03
311	2	28029	1.318321E-03
320	1	28030	1.282691E-03
322	1	28031	1.247061E-03
323	1	28032	1.211430E-03
325	1	28033	1.175800E-03
339	2	28035	1.104539E-03
343	1	28036	1.068909E-03
345	1	28037	1.033279E-03
348	1	28038	9.976484E-04
352	1	28039	9.620181E-04
356	1	28040	9.263878E-04
359	2	28042	8.551272E-04
365	1	28043	8.194969E-04
371	1	28044	7.838666E-04
383	1	28045	7.482363E-04
386	2	28047	6.769757E-04
422	1	28048	6.413454E-04
426	1	28049	6.057151E-04
451	1	28050	5.700848E-04
528	1	28051	5.344545E-04
530	1	28052	4.988242E-04
559	2	28054	4.275636E-04
565	1	28055	3.919333E-04
572	1	28056	3.563030E-04
575	1	28057	3.206727E-04
578	1	28058	2.850424E-04
598	1	28059	2.494121E-04
606	1	28060	2.137818E-04
788	1	28061	1.781515E-04
789	1	28062	1.425212E-04
858	1	28063	1.068909E-04
895	1	28064	7.126060E-05
1309	1	28065	3.563030E-05
1998	1	28066	0.000000E+00
